Datetime;Volume_Flow;Pressure_Hall
2021-11-15 02:08:00;0.92;0.0
2021-11-15 02:09:00;0.97;-0.01
2021-11-15 02:10:00;0.91;0.0
2021-11-15 02:11:00;0.98;0.0
2021-11-15 02:12:00;0.97;0.0
2021-11-15 02:13:00;0.89;0.0
2021-11-15 02:14:00;0.95;0.0
2021-11-15 02:15:00;0.93;0.0
2021-11-15 02:16:00;0.99;-0.01
2021-11-15 02:17:00;0.92;0.0
2021-11-15 02:18:00;0.92;0.0
2021-11-15 02:19:00;0.95;-0.01
2021-11-15 02:20:00;0.97;0.01
2021-11-15 02:21:00;0.95;0.0
2021-11-15 02:22:00;0.94;0.0
2021-11-15 02:23:00;0.9;0.0
2021-11-15 02:24:00;0.98;0.0
2021-11-15 02:25:00;0.93;0.0
2021-11-15 02:26:00;0.97;0.0
2021-11-15 02:27:00;0.91;0.0
2021-11-15 02:28:00;0.91;0.0
2021-11-15 02:29:00;0.92;0.0
2021-11-15 02:30:00;0.92;0.0
2021-11-15 02:31:00;0.99;0.0
2021-11-15 02:32:00;0.94;0.0
2021-11-15 02:33:00;0.92;0.0
2021-11-15 02:34:00;0.9;0.0
2021-11-15 02:35:00;0.92;0.0
2021-11-15 02:36:00;0.95;0.0
2021-11-15 02:37:00;0.95;0.0
2021-11-15 02:38:00;0.98;-0.01
2021-11-15 02:39:00;0.93;0.0
2021-11-15 02:40:00;0.93;0.0
2021-11-15 02:41:00;1.01;0.0
2021-11-15 02:42:00;0.99;0.0
2021-11-15 02:43:00;0.89;0.0
2021-11-15 02:44:00;0.94;0.0
2021-11-15 02:45:00;0.92;0.0
2021-11-15 02:46:00;0.91;0.0
2021-11-15 02:47:00;0.92;0.0
2021-11-15 02:48:00;0.94;0.0
2021-11-15 02:49:00;0.94;0.0
2021-11-15 02:50:00;0.96;0.0
2021-11-15 02:51:00;0.96;0.0
2021-11-15 02:52:00;0.97;0.0
2021-11-15 02:53:00;0.95;0.0
2021-11-15 02:54:00;0.99;0.0
2021-11-15 02:55:00;0.98;0.0
2021-11-15 02:56:00;0.95;0.0
2021-11-15 02:57:00;0.91;0.0
2021-11-15 02:58:00;0.92;-0.01
2021-11-15 02:59:00;0.93;-0.01
2021-11-15 03:00:00;1.02;0.0
2021-11-15 03:01:00;0.94;0.0
2021-11-15 03:02:00;0.96;0.0
2021-11-15 03:03:00;1.0;0.0
2021-11-15 03:04:00;0.89;0.0
2021-11-15 03:05:00;0.98;0.0
2021-11-15 03:06:00;0.94;0.0
2021-11-15 03:07:00;0.97;0.0
2021-11-15 03:08:00;0.91;0.0
2021-11-15 03:09:00;0.88;0.0
2021-11-15 03:10:00;0.86;0.0
2021-11-15 03:11:00;0.9;0.0
2021-11-15 03:12:00;0.93;0.0
2021-11-15 03:13:00;0.97;0.0
2021-11-15 03:14:00;0.98;0.0
2021-11-15 03:15:00;0.95;-0.01
2021-11-15 03:16:00;0.93;0.0
2021-11-15 03:17:00;0.97;0.0
2021-11-15 03:18:00;0.91;0.0
2021-11-15 03:19:00;0.97;0.0
2021-11-15 03:20:00;0.95;0.0
2021-11-15 03:21:00;0.9;0.0
2021-11-15 03:22:00;0.96;0.0
2021-11-15 03:23:00;0.92;0.0
2021-11-15 03:24:00;0.93;0.0
2021-11-15 03:25:00;0.95;-0.01
2021-11-15 03:26:00;0.92;0.0
2021-11-15 03:27:00;0.9;0.0
2021-11-15 03:28:00;0.96;0.0
2021-11-15 03:29:00;0.9;0.0
2021-11-15 03:30:00;0.89;0.0
2021-11-15 03:31:00;0.86;0.0
2021-11-15 03:32:00;0.91;0.0
2021-11-15 03:33:00;0.93;0.0
2021-11-15 03:34:00;0.93;0.0
2021-11-15 03:35:00;0.93;-0.01
2021-11-15 03:36:00;0.87;0.0
2021-11-15 03:37:00;0.95;0.0
2021-11-15 03:38:00;0.93;0.0
2021-11-15 03:39:00;0.9;0.0
2021-11-15 03:40:00;0.94;0.0
2021-11-15 03:41:00;0.9;0.0
2021-11-15 03:42:00;0.93;0.0
2021-11-15 03:43:00;0.96;-0.01
2021-11-15 03:44:00;0.91;0.0
2021-11-15 03:45:00;0.93;-0.01
2021-11-15 03:46:00;0.94;0.0
2021-11-15 03:47:00;0.93;0.0
2021-11-15 03:48:00;0.93;0.0
2021-11-15 03:49:00;0.97;0.01
2021-11-15 03:50:00;0.86;-0.01
2021-11-15 03:51:00;0.91;-0.01
2021-11-15 03:52:00;0.89;0.0
2021-11-15 03:53:00;0.91;0.0
2021-11-15 03:54:00;0.93;0.0
2021-11-15 03:55:00;0.95;0.0
2021-11-15 03:56:00;0.91;0.0
2021-11-15 03:57:00;0.85;0.0
2021-11-15 03:58:00;0.82;0.0
2021-11-15 03:59:00;0.89;0.0
2021-11-15 04:00:00;0.94;0.0
2021-11-15 04:01:00;1.0;0.0
2021-11-15 04:02:00;0.96;0.0
2021-11-15 04:03:00;0.98;0.0
2021-11-15 04:04:00;0.91;-0.01
2021-11-15 04:05:00;0.94;0.0
2021-11-15 04:06:00;0.91;0.0
2021-11-15 04:07:00;0.93;0.0
2021-11-15 04:08:00;0.97;0.0
2021-11-15 04:09:00;1.0;0.0
2021-11-15 04:10:00;0.91;0.0
2021-11-15 04:11:00;0.93;0.0
2021-11-15 04:12:00;0.91;0.0
2021-11-15 04:13:00;1.02;0.0
2021-11-15 04:14:00;0.88;0.0
2021-11-15 04:15:00;0.95;0.0
2021-11-15 04:16:00;0.95;-0.01
2021-11-15 04:17:00;0.94;0.0
2021-11-15 04:18:00;0.91;0.0
2021-11-15 04:19:00;0.98;0.0
2021-11-15 04:20:00;0.87;0.0
2021-11-15 04:21:00;0.89;0.0
2021-11-15 04:22:00;0.93;0.0
2021-11-15 04:23:00;0.92;0.01
2021-11-15 04:24:00;0.95;0.0
2021-11-15 04:25:00;0.93;0.0
2021-11-15 04:26:00;1.02;0.0
2021-11-15 04:27:00;0.93;0.0
2021-11-15 04:28:00;0.93;0.0
2021-11-15 04:29:00;0.96;0.0
2021-11-15 04:30:00;0.91;0.0
2021-11-15 04:31:00;0.91;-0.01
2021-11-15 04:32:00;0.88;-0.01
2021-11-15 04:33:00;0.9;0.0
2021-11-15 04:34:00;0.97;0.01
2021-11-15 04:35:00;0.93;0.0
2021-11-15 04:36:00;0.99;0.0
2021-11-15 04:37:00;0.95;0.0
2021-11-15 04:38:00;0.92;0.0
2021-11-15 04:39:00;0.99;-0.01
2021-11-15 04:40:00;1.01;0.0
2021-11-15 04:41:00;0.98;0.0
2021-11-15 04:42:00;0.98;0.0
2021-11-15 04:43:00;0.96;0.0
2021-11-15 04:44:00;0.93;0.0
2021-11-15 04:45:00;0.91;0.0
2021-11-15 04:46:00;0.91;-0.01
2021-11-15 04:47:00;0.89;0.0
2021-11-15 04:48:00;0.96;0.0
2021-11-15 04:49:00;0.87;-0.01
2021-11-15 04:50:00;0.94;-0.01
2021-11-15 04:51:00;0.94;-0.01
2021-11-15 04:52:00;0.85;0.0
2021-11-15 04:53:00;0.96;0.0
2021-11-15 04:54:00;0.92;0.0
2021-11-15 04:55:00;0.95;0.0
2021-11-15 04:56:00;0.92;0.0
2021-11-15 04:57:00;0.96;0.0
2021-11-15 04:58:00;0.88;0.01
2021-11-15 04:59:00;0.91;0.0
2021-11-15 05:00:00;0.94;0.0
2021-11-15 05:01:00;0.95;0.0
2021-11-15 05:02:00;0.95;0.0
2021-11-15 05:03:00;0.93;0.0
2021-11-15 05:04:00;0.95;0.0
2021-11-15 05:05:00;0.95;0.0
2021-11-15 05:06:00;0.97;0.0
2021-11-15 05:07:00;0.93;0.0
2021-11-15 05:08:00;0.88;0.0
2021-11-15 05:09:00;0.91;0.0
2021-11-15 05:10:00;0.95;0.0
2021-11-15 05:11:00;0.96;0.0
2021-11-15 05:12:00;0.92;-0.01
2021-11-15 05:13:00;0.94;0.0
2021-11-15 05:14:00;0.94;0.0
2021-11-15 05:15:00;0.88;0.0
2021-11-15 05:16:00;0.93;0.0
2021-11-15 05:17:00;0.93;0.0
2021-11-15 05:18:00;0.96;0.0
2021-11-15 05:19:00;0.96;0.0
2021-11-15 05:20:00;0.91;0.0
2021-11-15 05:21:00;0.89;0.0
2021-11-15 05:22:00;0.98;0.0
2021-11-15 05:23:00;0.96;0.0
2021-11-15 05:24:00;0.96;0.0
2021-11-15 05:25:00;0.98;0.0
2021-11-15 05:26:00;0.92;0.0
2021-11-15 05:27:00;0.91;-0.01
2021-11-15 05:28:00;0.94;-0.01
2021-11-15 05:29:00;0.9;0.0
2021-11-15 05:30:00;0.93;0.0
2021-11-15 05:31:00;0.93;0.0
2021-11-15 05:32:00;0.92;0.0
2021-11-15 05:33:00;0.93;0.0
2021-11-15 05:34:00;0.9;0.0
2021-11-15 05:35:00;0.93;0.01
2021-11-15 05:36:00;0.95;0.0
2021-11-15 05:37:00;0.95;0.0
2021-11-15 05:38:00;0.92;0.0
2021-11-15 05:39:00;0.91;0.0
2021-11-15 05:40:00;0.93;0.0
2021-11-15 05:41:00;109.15;0.09
2021-11-15 05:42:00;270.19;1.08
2021-11-15 05:43:00;261.01;2.22
2021-11-15 05:44:00;261.13;3.29
2021-11-15 05:45:00;260.68;4.33
2021-11-15 05:46:00;271.72;5.33
2021-11-15 05:47:00;282.98;6.35
2021-11-15 05:48:00;279.15;7.33
2021-11-15 05:49:00;173.37;8.08
2021-11-15 05:50:00;110.31;8.27
2021-11-15 05:51:00;91.64;8.29
2021-11-15 05:52:00;86.54;8.3
2021-11-15 05:53:00;84.0;8.29
2021-11-15 05:54:00;82.3;8.29
2021-11-15 05:55:00;83.04;8.26
2021-11-15 05:56:00;84.2;8.22
2021-11-15 05:57:00;84.65;8.21
2021-11-15 05:58:00;85.25;8.21
2021-11-15 05:59:00;85.7;8.2
2021-11-15 06:00:00;87.04;8.19
2021-11-15 06:01:00;88.64;8.17
2021-11-15 06:02:00;108.1;8.1
2021-11-15 06:03:00;110.71;8.16
2021-11-15 06:04:00;100.84;8.21
2021-11-15 06:05:00;98.46;8.2
2021-11-15 06:06:00;102.91;8.14
2021-11-15 06:07:00;103.9;8.15
2021-11-15 06:08:00;104.8;8.12
2021-11-15 06:09:00;115.75;8.05
2021-11-15 06:10:00;131.34;8.01
2021-11-15 06:11:00;129.22;8.07
2021-11-15 06:12:00;129.05;8.07
2021-11-15 06:13:00;129.31;8.03
2021-11-15 06:14:00;133.07;7.97
2021-11-15 06:15:00;140.71;7.91
2021-11-15 06:16:00;147.01;7.87
2021-11-15 06:17:00;147.21;7.9
2021-11-15 06:18:00;147.44;7.88
2021-11-15 06:19:00;161.0;7.77
2021-11-15 06:20:00;170.79;7.77
2021-11-15 06:21:00;172.62;7.72
2021-11-15 06:22:00;172.42;7.76
2021-11-15 06:23:00;174.84;7.72
2021-11-15 06:24:00;185.96;7.67
2021-11-15 06:25:00;176.02;7.83
2021-11-15 06:26:00;165.38;7.89
2021-11-15 06:27:00;175.46;7.73
2021-11-15 06:28:00;190.03;7.65
2021-11-15 06:29:00;190.38;7.66
2021-11-15 06:30:00;192.47;7.61
2021-11-15 06:31:00;192.08;7.65
2021-11-15 06:32:00;192.03;7.66
2021-11-15 06:33:00;189.66;7.71
2021-11-15 06:34:00;178.28;7.83
2021-11-15 06:35:00;178.35;7.74
2021-11-15 06:36:00;179.88;7.71
2021-11-15 06:37:00;180.77;7.71
2021-11-15 06:38:00;178.32;7.78
2021-11-15 06:39:00;178.08;7.77
2021-11-15 06:40:00;181.67;7.68
2021-11-15 06:41:00;181.98;7.69
2021-11-15 06:42:00;182.97;7.66
2021-11-15 06:43:00;192.29;7.58
2021-11-15 06:44:00;193.79;7.66
2021-11-15 06:45:00;193.4;7.66
2021-11-15 06:46:00;194.2;7.58
2021-11-15 06:47:00;195.61;7.56
2021-11-15 06:48:00;196.3;7.55
2021-11-15 06:49:00;201.94;7.5
2021-11-15 06:50:00;209.84;7.49
2021-11-15 06:51:00;209.96;7.55
2021-11-15 06:52:00;210.71;7.53
2021-11-15 06:53:00;209.07;7.56
2021-11-15 06:54:00;207.64;7.62
2021-11-15 06:55:00;206.14;7.61
2021-11-15 06:56:00;199.51;7.73
2021-11-15 06:57:00;198.52;7.68
2021-11-15 06:58:00;199.81;7.62
2021-11-15 06:59:00;194.57;7.77
2021-11-15 07:00:00;181.02;7.81
2021-11-15 07:01:00;176.59;7.83
2021-11-15 07:02:00;178.95;7.74
2021-11-15 07:03:00;183.95;7.67
2021-11-15 07:04:00;185.03;7.68
2021-11-15 07:05:00;183.84;7.73
2021-11-15 07:06:00;188.98;7.62
2021-11-15 07:07:00;202.76;7.53
2021-11-15 07:08:00;195.45;7.73
2021-11-15 07:09:00;192.23;7.71
2021-11-15 07:10:00;191.94;7.73
2021-11-15 07:11:00;192.66;7.69
2021-11-15 07:12:00;192.35;7.7
2021-11-15 07:13:00;188.86;7.77
2021-11-15 07:14:00;186.6;7.75
2021-11-15 07:15:00;186.51;7.74
2021-11-15 07:16:00;185.8;7.76
2021-11-15 07:17:00;186.21;7.74
2021-11-15 07:18:00;189.82;7.64
2021-11-15 07:19:00;189.74;7.7
2021-11-15 07:20:00;190.61;7.64
2021-11-15 07:21:00;189.43;7.67
2021-11-15 07:22:00;187.97;7.75
2021-11-15 07:23:00;187.85;7.74
2021-11-15 07:24:00;188.06;7.72
2021-11-15 07:25:00;203.2;7.48
2021-11-15 07:26:00;206.83;7.61
2021-11-15 07:27:00;194.35;7.74
2021-11-15 07:28:00;186.48;7.76
2021-11-15 07:29:00;187.51;7.68
2021-11-15 07:30:00;187.82;7.7
2021-11-15 07:31:00;188.33;7.68
2021-11-15 07:32:00;187.98;7.72
2021-11-15 07:33:00;191.08;7.62
2021-11-15 07:34:00;192.48;7.6
2021-11-15 07:35:00;190.07;7.69
2021-11-15 07:36:00;187.24;7.77
2021-11-15 07:37:00;177.21;7.82
2021-11-15 07:38:00;174.85;7.81
2021-11-15 07:39:00;175.85;7.75
2021-11-15 07:40:00;179.29;7.69
2021-11-15 07:41:00;183.79;7.63
2021-11-15 07:42:00;192.47;7.54
2021-11-15 07:43:00;195.94;7.57
2021-11-15 07:44:00;196.21;7.58
2021-11-15 07:45:00;212.32;7.42
2021-11-15 07:46:00;221.5;7.39
2021-11-15 07:47:00;219.89;7.54
2021-11-15 07:48:00;216.92;7.61
2021-11-15 07:49:00;209.94;7.67
2021-11-15 07:50:00;198.75;7.72
2021-11-15 07:51:00;197.31;7.7
2021-11-15 07:52:00;202.33;7.56
2021-11-15 07:53:00;205.06;7.54
2021-11-15 07:54:00;198.61;7.69
2021-11-15 07:55:00;182.39;7.78
2021-11-15 07:56:00;178.19;7.78
2021-11-15 07:57:00;181.51;7.68
2021-11-15 07:58:00;185.44;7.63
2021-11-15 07:59:00;189.03;7.62
2021-11-15 08:00:00;188.13;7.67
2021-11-15 08:01:00;187.76;7.66
2021-11-15 08:02:00;188.17;7.63
2021-11-15 08:03:00;186.48;7.71
2021-11-15 08:04:00;184.89;7.74
2021-11-15 08:05:00;188.24;7.62
2021-11-15 08:06:00;191.62;7.57
2021-11-15 08:07:00;187.43;7.72
2021-11-15 08:08:00;178.37;7.82
2021-11-15 08:09:00;176.58;7.81
2021-11-15 08:10:00;176.56;7.82
2021-11-15 08:11:00;165.4;7.87
2021-11-15 08:12:00;170.36;7.74
2021-11-15 08:13:00;181.69;7.64
2021-11-15 08:14:00;181.47;7.7
2021-11-15 08:15:00;181.68;7.65
2021-11-15 08:16:00;185.0;7.61
2021-11-15 08:17:00;185.58;7.67
2021-11-15 08:18:00;179.13;7.78
2021-11-15 08:19:00;173.1;7.84
2021-11-15 08:20:00;179.88;7.66
2021-11-15 08:21:00;185.93;7.59
2021-11-15 08:22:00;190.45;7.57
2021-11-15 08:23:00;189.72;7.6
2021-11-15 08:24:00;186.03;7.71
2021-11-15 08:25:00;180.45;7.8
2021-11-15 08:26:00;170.65;7.84
2021-11-15 08:27:00;171.71;7.77
2021-11-15 08:28:00;173.39;7.73
2021-11-15 08:29:00;178.07;7.67
2021-11-15 08:30:00;178.14;7.67
2021-11-15 08:31:00;183.17;7.6
2021-11-15 08:32:00;186.69;7.6
2021-11-15 08:33:00;190.14;7.55
2021-11-15 08:34:00;198.24;7.56
2021-11-15 08:35:00;196.25;7.66
2021-11-15 08:36:00;197.05;7.6
2021-11-15 08:37:00;194.45;7.64
2021-11-15 08:38:00;177.5;7.82
2021-11-15 08:39:00;177.73;7.7
2021-11-15 08:40:00;193.66;7.53
2021-11-15 08:41:00;200.59;7.53
2021-11-15 08:42:00;200.57;7.58
2021-11-15 08:43:00;200.9;7.52
2021-11-15 08:44:00;200.2;7.56
2021-11-15 08:45:00;195.07;7.69
2021-11-15 08:46:00;182.57;7.78
2021-11-15 08:47:00;173.45;7.82
2021-11-15 08:48:00;168.18;7.81
2021-11-15 08:49:00;170.95;7.75
2021-11-15 08:50:00;173.01;7.72
2021-11-15 08:51:00;173.55;7.72
2021-11-15 08:52:00;173.29;7.77
2021-11-15 08:53:00;172.45;7.79
2021-11-15 08:54:00;172.46;7.79
2021-11-15 08:55:00;173.85;7.73
2021-11-15 08:56:00;174.7;7.7
2021-11-15 08:57:00;179.64;7.62
2021-11-15 08:58:00;183.11;7.59
2021-11-15 08:59:00;184.92;7.65
2021-11-15 09:00:00;169.54;7.85
2021-11-15 09:01:00;150.48;7.92
2021-11-15 09:02:00;148.73;7.92
2021-11-15 09:03:00;140.38;7.99
2021-11-15 09:04:00;132.36;8.02
2021-11-15 09:05:00;130.65;8.01
2021-11-15 09:06:00;131.95;7.97
2021-11-15 09:07:00;131.83;7.97
2021-11-15 09:08:00;131.37;8.0
2021-11-15 09:09:00;131.57;8.0
2021-11-15 09:10:00;130.17;8.03
2021-11-15 09:11:00;120.85;8.06
2021-11-15 09:12:00;110.94;8.08
2021-11-15 09:13:00;109.43;8.08
2021-11-15 09:14:00;107.85;8.09
2021-11-15 09:15:00;107.52;8.08
2021-11-15 09:16:00;108.61;8.06
2021-11-15 09:17:00;116.22;7.97
2021-11-15 09:18:00;131.47;7.89
2021-11-15 09:19:00;143.78;7.82
2021-11-15 09:20:00;149.46;7.77
2021-11-15 09:21:00;175.58;7.62
2021-11-15 09:22:00;182.96;7.66
2021-11-15 09:23:00;182.65;7.66
2021-11-15 09:24:00;181.0;7.69
2021-11-15 09:25:00;178.18;7.74
2021-11-15 09:26:00;179.34;7.68
2021-11-15 09:27:00;179.56;7.67
2021-11-15 09:28:00;181.88;7.63
2021-11-15 09:29:00;187.14;7.57
2021-11-15 09:30:00;184.47;7.7
2021-11-15 09:31:00;174.12;7.81
2021-11-15 09:32:00;175.1;7.74
2021-11-15 09:33:00;190.27;7.53
2021-11-15 09:34:00;219.46;7.37
2021-11-15 09:35:00;217.41;7.55
2021-11-15 09:36:00;195.13;7.7
2021-11-15 09:37:00;192.31;7.71
2021-11-15 09:38:00;193.46;7.64
2021-11-15 09:39:00;193.47;7.63
2021-11-15 09:40:00;197.64;7.56
2021-11-15 09:41:00;204.55;7.47
2021-11-15 09:42:00;205.73;7.51
2021-11-15 09:43:00;203.86;7.58
2021-11-15 09:44:00;200.96;7.63
2021-11-15 09:45:00;194.79;7.71
2021-11-15 09:46:00;179.31;7.71
2021-11-15 09:47:00;203.36;7.45
2021-11-15 09:48:00;219.16;7.41
2021-11-15 09:49:00;220.08;7.55
2021-11-15 09:50:00;210.97;7.64
2021-11-15 09:51:00;196.77;7.7
2021-11-15 09:52:00;197.84;7.61
2021-11-15 09:53:00;198.46;7.59
2021-11-15 09:54:00;204.6;7.48
2021-11-15 09:55:00;206.04;7.47
2021-11-15 09:56:00;213.28;7.4
2021-11-15 09:57:00;219.41;7.39
2021-11-15 09:58:00;224.81;7.37
2021-11-15 09:59:00;226.04;7.48
2021-11-15 10:00:00;223.72;7.57
2021-11-15 10:01:00;225.25;7.52
2021-11-15 10:02:00;223.03;7.56
2021-11-15 10:03:00;200.37;7.7
2021-11-15 10:04:00;199.47;7.62
2021-11-15 10:05:00;207.02;7.47
2021-11-15 10:06:00;209.68;7.55
2021-11-15 10:07:00;194.29;7.71
2021-11-15 10:08:00;201.11;7.5
2021-11-15 10:09:00;210.55;7.55
2021-11-15 10:10:00;200.4;7.68
2021-11-15 10:11:00;189.69;7.64
2021-11-15 10:12:00;190.09;7.65
2021-11-15 10:13:00;178.48;7.79
2021-11-15 10:14:00;163.38;7.83
2021-11-15 10:15:00;168.0;7.74
2021-11-15 10:16:00;177.57;7.62
2021-11-15 10:17:00;193.93;7.54
2021-11-15 10:18:00;195.44;7.58
2021-11-15 10:19:00;190.29;7.69
2021-11-15 10:20:00;190.61;7.63
2021-11-15 10:21:00;191.4;7.64
2021-11-15 10:22:00;200.01;7.48
2021-11-15 10:23:00;212.6;7.45
2021-11-15 10:24:00;211.49;7.57
2021-11-15 10:25:00;210.32;7.58
2021-11-15 10:26:00;193.93;7.71
2021-11-15 10:27:00;188.51;7.71
2021-11-15 10:28:00;183.14;7.76
2021-11-15 10:29:00;171.85;7.76
2021-11-15 10:30:00;176.18;7.69
2021-11-15 10:31:00;194.98;7.49
2021-11-15 10:32:00;218.32;7.35
2021-11-15 10:33:00;224.53;7.41
2021-11-15 10:34:00;211.9;7.63
2021-11-15 10:35:00;191.31;7.72
2021-11-15 10:36:00;184.97;7.73
2021-11-15 10:37:00;176.89;7.79
2021-11-15 10:38:00;163.22;7.83
2021-11-15 10:39:00;174.96;7.63
2021-11-15 10:40:00;178.22;7.65
2021-11-15 10:41:00;177.14;7.7
2021-11-15 10:42:00;173.4;7.77
2021-11-15 10:43:00;172.04;7.76
2021-11-15 10:44:00;181.58;7.58
2021-11-15 10:45:00;193.02;7.55
2021-11-15 10:46:00;181.86;7.75
2021-11-15 10:47:00;176.41;7.74
2021-11-15 10:48:00;177.22;7.71
2021-11-15 10:49:00;178.61;7.66
2021-11-15 10:50:00;185.37;7.57
2021-11-15 10:51:00;186.66;7.57
2021-11-15 10:52:00;188.21;7.55
2021-11-15 10:53:00;190.11;7.55
2021-11-15 10:54:00;190.05;7.57
2021-11-15 10:55:00;187.53;7.62
2021-11-15 10:56:00;189.36;7.56
2021-11-15 10:57:00;190.57;7.55
2021-11-15 10:58:00;187.58;7.64
2021-11-15 10:59:00;187.28;7.67
2021-11-15 11:00:00;187.02;7.66
2021-11-15 11:01:00;185.17;7.69
